id;employee_id;course_id;old_butee_date;is_long_absence;quiz_history_id;evaluation_id;renewal_formir49_id;quiz_passed;is_present;moring_presence;afternoon_presence;level
5563;2385;2020;2025-01-31 12:00:00;;;;;;;;;
5564;2528;1978;2023-01-31 12:00:00;;;;;;;;;
5565;2528;1870;2024-01-31 12:00:00;;;;;;;;;
5566;2528;1896;2025-01-31 12:00:00;;;;;;;;;
5567;2221;1894;2022-12-31 12:00:00;;;;;;;;;
5568;2221;1870;2023-12-31 12:00:00;;;;;;;;;
5569;2221;1939;2024-12-31 12:00:00;;;;;;;;;
5570;2351;1975;2022-12-31 12:00:00;;;;;;;;;
5571;2351;1870;2023-12-31 12:00:00;;;;;;;;;
5572;2351;2020;2024-12-31 12:00:00;;;;;;;;;
5573;714;1883;2022-12-31 12:00:00;;;;;;;;;
5574;714;1870;2023-12-31 12:00:00;;;;;;;;;
5575;714;2021;2024-12-31 12:00:00;;;;;;;;;
5576;2548;1950;2023-02-28 12:00:00;;;;;;;;;
5577;2548;2009;2024-02-29 12:00:00;;;;;;;;;
5578;2548;1896;2024-11-30 12:00:00;;;;;;;;;
5579;2362;1883;2022-12-31 12:00:00;;;;;;;;;
5580;2362;2037;2023-12-31 12:00:00;;;;;;;;;
5581;2362;1896;2024-12-31 12:00:00;;;;;;;;;
5582;2229;1971;2022-02-28 12:00:00;;;;;;;;;
5583;2229;1950;2023-02-28 12:00:00;;;;;;;;;
5584;2229;2021;2024-10-31 12:00:00;;;;;;;;;
5585;1682;1899;2022-11-30 12:00:00;;;;;;;;;
5586;1682;1944;2023-11-30 12:00:00;;;;;;;;;
5587;1682;1896;2024-11-30 12:00:00;;;;;;;;;
5588;130;2001;2022-12-31 12:00:00;;;;;;;;;
5589;130;1934;2023-12-31 12:00:00;;;;;;;;;
5590;130;1929;2024-12-31 12:00:00;;;;;;;;;
5591;2537;1875;2023-01-31 12:00:00;;;;;;;;;
5592;2537;1944;2024-01-31 12:00:00;;;;;;;;;
5593;2537;1896;2025-01-31 12:00:00;;;;;;;;;
5594;2538;1950;2023-02-28 12:00:00;;;;;;;;;
5595;2538;1944;2023-11-30 12:00:00;;;;;;;;;
5596;2538;1929;2024-11-30 12:00:00;;;;;;;;;
5597;124;2019;2022-12-31 12:00:00;;;;;;;;;
5598;124;1944;2023-12-31 12:00:00;;;;;;;;;
5599;124;1929;2024-12-31 12:00:00;;;;;;;;;
5600;1757;2001;2022-12-31 12:00:00;;;;;;;;;
5601;1757;2011;2023-12-31 12:00:00;;;;;;;;;
5602;1757;1929;2024-12-31 12:00:00;;;;;;;;;
5603;1651;1899;2022-12-31 12:00:00;;;;;;;;;
5604;1651;2023;2023-12-31 12:00:00;;;;;;;;;
5605;1651;1896;2024-12-31 12:00:00;;;;;;;;;
5606;2519;1902;2022-12-31 12:00:00;;;;;;;;;
5607;2519;1964;2023-12-31 12:00:00;;;;;;;;;
5608;2519;1896;2024-12-31 12:00:00;;;;;;;;;
5609;2289;1975;2022-11-30 12:00:00;;;;;;;;;
5610;2289;1964;2023-11-30 12:00:00;;;;;;;;;
5611;2289;2021;2024-11-30 12:00:00;;;;;;;;;
5612;6938;2038;2022-12-31 12:00:00;;;;;;;;;
5613;6938;1964;2023-12-31 12:00:00;;;;;;;;;
5614;6938;1896;2024-12-31 12:00:00;;;;;;;;;
5615;2616;2038;2022-12-31 12:00:00;;;;;;;;;
5616;2616;1964;2023-12-31 12:00:00;;;;;;;;;
5617;2616;1896;2024-12-31 12:00:00;;;;;;;;;
5618;401;1923;2022-10-31 12:00:00;;;;;;;;;
5619;401;2023;2023-10-31 12:00:00;;;;;;;;;
5620;401;2021;2024-10-31 12:00:00;;;;;;;;;
5621;2103;1916;2023-09-30 12:00:00;;;;;;;;;
5622;2103;1949;2023-11-30 12:00:00;;;;;;;;;
5623;2103;2021;2024-11-30 12:00:00;;;;;;;;;
5624;66;1900;2023-07-31 12:00:00;;;;;;;;;
5625;66;1926;2023-11-30 12:00:00;;;;;;;;;
5626;66;2021;2024-11-30 12:00:00;;;;;;;;;
5627;1758;1897;2022-06-30 12:00:00;;;;;;;;;
5628;1758;1940;2023-06-30 12:00:00;;;;;;;;;
5629;1758;1919;2024-06-30 12:00:00;;;;;;;;;
5630;2511;1912;2022-06-30 12:00:00;;;;;;;;;
5631;2511;1940;2023-06-30 12:00:00;;;;;;;;;
5632;2511;1919;2024-06-30 12:00:00;;;;;;;;;
5633;715;1943;2022-08-31 12:00:00;;;;;;;;;
5634;715;1956;2023-08-31 12:00:00;;;;;;;;;
5635;715;1919;2024-08-31 12:00:00;;;;;;;;;
5636;484;1973;2022-07-31 12:00:00;;;;;;;;;
5637;484;1956;2023-07-31 12:00:00;;;;;;;;;
5638;484;1919;2024-07-31 12:00:00;;;;;;;;;
5639;669;1973;2022-07-31 12:00:00;;;;;;;;;
5640;669;1956;2023-07-31 12:00:00;;;;;;;;;
5641;669;1919;2024-07-31 12:00:00;;;;;;;;;
5642;1902;1912;2022-06-30 12:00:00;;;;;;;;;
5643;1902;1991;2023-06-30 12:00:00;;;;;;;;;
5644;1902;1919;2024-06-30 12:00:00;;;;;;;;;
5645;2493;1973;2022-06-30 12:00:00;;;;;;;;;
5646;2493;2044;2023-06-30 12:00:00;;;;;;;;;
5647;2493;1919;2024-06-30 12:00:00;;;;;;;;;
5648;2509;1897;2022-06-30 12:00:00;;;;;;;;;
5649;2509;2044;2023-06-30 12:00:00;;;;;;;;;
5650;2509;1919;2024-06-30 12:00:00;;;;;;;;;
5651;2242;1901;2022-06-30 12:00:00;;;;;;;;;
5652;2242;2025;2023-06-30 12:00:00;;;;;;;;;
5653;2242;1919;2024-06-30 12:00:00;;;;;;;;;
5654;2288;1942;2022-06-30 12:00:00;;;;;;;;;
5655;2288;2025;2023-06-30 12:00:00;;;;;;;;;
5656;2288;1919;2024-06-30 12:00:00;;;;;;;;;
5657;2445;1894;2022-12-31 12:00:00;;;;;;;;;
5658;2445;2033;2023-12-31 12:00:00;;;;;;;;;
5659;2445;1896;2024-12-31 12:00:00;;;;;;;;;
5660;2220;1899;2022-11-30 12:00:00;;;;;;;;;
5661;2220;1964;2023-11-30 12:00:00;;;;;;;;;
5662;2220;2021;2024-11-30 12:00:00;;;;;;;;;
5663;41;1894;2022-12-31 12:00:00;;;;;;;;;
5664;41;1926;2023-12-31 12:00:00;;;;;;;;;
5665;41;1929;2024-12-31 12:00:00;;;;;;;;;
5666;2225;1899;2022-11-30 12:00:00;;;;;;;;;
5667;2225;1873;2023-11-30 12:00:00;;;;;;;;;
5668;2225;1914;2024-11-30 12:00:00;;;;;;;;;
5669;2326;1975;2022-12-31 12:00:00;;;;;;;;;
5670;2326;2033;2023-12-31 12:00:00;;;;;;;;;
5671;2326;2010;2024-12-31 12:00:00;;;;;;;;;
5672;2089;1883;2022-12-31 12:00:00;;;;;;;;;
5673;2089;2033;2023-12-31 12:00:00;;;;;;;;;
5674;2089;1914;2024-12-31 12:00:00;;;;;;;;;
5675;1473;1975;2022-11-30 12:00:00;;;;;;;;;
5676;1473;1870;2023-11-30 12:00:00;;;;;;;;;
5677;1473;2010;2024-11-30 12:00:00;;;;;;;;;
5678;7058;1953;2023-12-31 12:00:00;;;;;;;;;
5679;7058;1914;2024-12-31 12:00:00;;;;;;;;;
5680;7089;1953;2023-12-31 12:00:00;;;;;;;;;
5681;7089;1914;2024-12-31 12:00:00;;;;;;;;;
5682;298;1899;2022-11-30 12:00:00;;;;;;;;;
5683;298;1934;2023-11-30 12:00:00;;;;;;;;;
5684;298;1914;2024-11-30 12:00:00;;;;;;;;;
5685;2526;1975;2022-11-30 12:00:00;;;;;;;;;
5686;2526;1944;2023-11-30 12:00:00;;;;;;;;;
5687;2526;1914;2024-11-30 12:00:00;;;;;;;;;
5688;776;2001;2022-11-30 12:00:00;;;;;;;;;
5689;776;2027;2023-11-30 12:00:00;;;;;;;;;
5690;776;2010;2024-11-30 12:00:00;;;;;;;;;
5691;2239;1883;2022-11-30 12:00:00;;;;;;;;;
5692;2239;2027;2023-11-30 12:00:00;;;;;;;;;
5693;2239;2010;2024-11-30 12:00:00;;;;;;;;;
5694;6940;1964;2023-10-31 12:00:00;;;;;;;;;
5695;6940;2010;2024-10-31 12:00:00;;;;;;;;;
5696;7072;2024;2023-11-30 12:00:00;;;;;;;;;
5697;7072;1914;2024-11-30 12:00:00;;;;;;;;;
5698;402;2001;2022-10-31 12:00:00;;;;;;;;;
5699;402;1964;2023-10-31 12:00:00;;;;;;;;;
5700;402;2010;2024-10-31 12:00:00;;;;;;;;;
5701;1975;1956;2023-08-31 12:00:00;;;;;;;;;
5702;1975;1949;2023-11-30 12:00:00;;;;;;;;;
5703;1975;1914;2024-11-30 12:00:00;;;;;;;;;
5704;6942;1909;2023-10-31 12:00:00;;;;;;;;;
5705;6942;2010;2024-10-31 12:00:00;;;;;;;;;
5706;6943;1909;2023-10-31 12:00:00;;;;;;;;;
5707;6943;1914;2024-10-31 12:00:00;;;;;;;;;
5708;147;1979;2022-11-30 12:00:00;;;;;;;;;
5709;147;1926;2023-11-30 12:00:00;;;;;;;;;
5710;147;2010;2024-11-30 12:00:00;;;;;;;;;
5711;1676;1977;2022-09-30 12:00:00;;;;;;;;;
5712;1676;1916;2023-09-30 12:00:00;;;;;;;;;
5713;1676;1992;2024-04-30 12:00:00;;;;;;;;;
5714;378;1897;2022-06-30 12:00:00;;;;;;;;;
5715;378;1940;2023-06-30 12:00:00;;;;;;;;;
5716;378;1990;2024-06-30 12:00:00;;;;;;;;;
5717;443;1910;2022-06-30 12:00:00;;;;;;;;;
5718;443;2032;2023-06-30 12:00:00;;;;;;;;;
5719;443;1990;2024-06-30 12:00:00;;;;;;;;;
5720;683;1973;2022-06-30 12:00:00;;;;;;;;;
5721;683;1956;2023-06-30 12:00:00;;;;;;;;;
5722;683;1990;2024-06-30 12:00:00;;;;;;;;;
5723;527;1913;2022-06-30 12:00:00;;;;;;;;;
5724;527;2025;2023-06-30 12:00:00;;;;;;;;;
5725;527;1990;2024-06-30 12:00:00;;;;;;;;;
5726;739;1942;2022-06-30 12:00:00;;;;;;;;;
5727;739;1900;2023-06-30 12:00:00;;;;;;;;;
5728;739;1990;2024-06-30 12:00:00;;;;;;;;;
5729;7052;1946;2024-05-31 12:00:00;;;;;;;;;
5730;6932;1946;2024-05-31 12:00:00;;;;;;;;;
5731;6934;1946;2024-05-31 12:00:00;;;;;;;;;
5732;7068;2040;2024-12-31 12:00:00;;;;;;;;;
5733;6925;1928;2024-04-30 12:00:00;;;;;;;;;
5734;6926;1928;2024-04-30 12:00:00;;;;;;;;;
5735;7081;1918;2024-10-31 12:00:00;;;;;;;;;
5736;7082;1918;2024-10-31 12:00:00;;;;;;;;;
5737;7083;1918;2024-10-31 12:00:00;;;;;;;;;
5738;7084;1918;2024-10-31 12:00:00;;;;;;;;;
5739;7085;1918;2024-10-31 12:00:00;;;;;;;;;
5740;2285;1899;2022-10-31 12:00:00;;;;;;;;;
5741;2285;1873;2023-10-31 12:00:00;;;;;;;;;
5742;2285;1933;2024-10-31 12:00:00;;;;;;;;;
5743;6296;1998;2023-01-31 12:00:00;;;;;;;;;
5744;6296;1868;2024-01-31 12:00:00;;;;;;;;;
5745;6296;2036;2025-01-31 12:00:00;;;;;;;;;
5746;6282;1954;2023-01-31 12:00:00;;;;;;;;;
5747;6282;1868;2024-01-31 12:00:00;;;;;;;;;
5748;6282;2040;2025-01-31 12:00:00;;;;;;;;;
5749;146;2019;2022-12-31 12:00:00;;;;;;;;;
5750;146;2033;2023-12-31 12:00:00;;;;;;;;;
5751;146;2040;2024-12-31 12:00:00;;;;;;;;;
5752;1586;1975;2022-11-30 12:00:00;;;;;;;;;
5753;1586;1873;2023-11-30 12:00:00;;;;;;;;;
5754;1586;1918;2024-11-30 12:00:00;;;;;;;;;
5755;1864;1883;2022-12-31 12:00:00;;;;;;;;;
5756;1864;1873;2023-12-31 12:00:00;;;;;;;;;
5757;1864;2040;2024-12-31 12:00:00;;;;;;;;;
5758;2291;1912;2022-06-30 12:00:00;;;;;;;;;
5759;2291;2032;2023-06-30 12:00:00;;;;;;;;;
5760;2291;1955;2024-06-30 12:00:00;;;;;;;;;
5761;89;1943;2022-07-31 12:00:00;;;;;;;;;
5762;89;1935;2023-07-31 12:00:00;;;;;;;;;
5763;89;1946;2024-07-31 12:00:00;;;;;;;;;
5764;2161;2001;2022-10-31 12:00:00;;;;;;;;;
5765;2161;1870;2023-11-30 12:00:00;;;;;;;;;
5766;2161;1918;2024-11-30 12:00:00;;;;;;;;;
5767;1917;1883;2022-12-31 12:00:00;;;;;;;;;
5768;1917;1870;2023-12-31 12:00:00;;;;;;;;;
5769;1917;1918;2024-12-31 12:00:00;;;;;;;;;
5770;729;1943;2022-07-31 12:00:00;;;;;;;;;
5771;729;1956;2023-07-31 12:00:00;;;;;;;;;
5772;729;1892;2024-07-31 12:00:00;;;;;;;;;
5773;923;1943;2022-07-31 12:00:00;;;;;;;;;
5774;923;1956;2023-07-31 12:00:00;;;;;;;;;
5775;923;1892;2024-07-31 12:00:00;;;;;;;;;
5776;746;1897;2022-06-30 12:00:00;;;;;;;;;
5777;746;1956;2023-06-30 12:00:00;;;;;;;;;
5778;746;1928;2024-06-30 12:00:00;;;;;;;;;
5779;1633;1897;2022-06-30 12:00:00;;;;;;;;;
5780;1633;1956;2023-06-30 12:00:00;;;;;;;;;
5781;1633;1946;2024-06-30 12:00:00;;;;;;;;;
5782;1505;1912;2022-07-31 12:00:00;;;;;;;;;
5783;1505;1956;2023-07-31 12:00:00;;;;;;;;;
5784;1505;1955;2024-07-31 12:00:00;;;;;;;;;
5785;493;1983;2022-06-30 12:00:00;;;;;;;;;
5786;493;1991;2023-06-30 12:00:00;;;;;;;;;
5787;493;1946;2024-06-30 12:00:00;;;;;;;;;
5788;676;1942;2022-06-30 12:00:00;;;;;;;;;
5789;676;1991;2023-06-30 12:00:00;;;;;;;;;
5790;676;1928;2024-06-30 12:00:00;;;;;;;;;
5791;2520;1937;2023-01-31 12:00:00;;;;;;;;;
5792;2520;2009;2024-01-31 12:00:00;;;;;;;;;
5793;2520;2036;2025-01-31 12:00:00;;;;;;;;;
5794;2546;1937;2023-01-31 12:00:00;;;;;;;;;
5795;2546;2009;2024-01-31 12:00:00;;;;;;;;;
5796;2546;1877;2024-10-31 12:00:00;;;;;;;;;
5797;832;1902;2023-01-31 12:00:00;;;;;;;;;
5798;832;2009;2024-01-31 12:00:00;;;;;;;;;
5799;832;1877;2024-10-31 12:00:00;;;;;;;;;
5800;2302;1902;2023-01-31 12:00:00;;;;;;;;;
5801;2302;2009;2024-01-31 12:00:00;;;;;;;;;
5802;2302;2040;2025-01-31 12:00:00;;;;;;;;;
5803;1571;1978;2023-01-31 12:00:00;;;;;;;;;
5804;1571;2009;2024-01-31 12:00:00;;;;;;;;;
5805;1571;2040;2025-01-31 12:00:00;;;;;;;;;
5806;6307;1998;2023-01-31 12:00:00;;;;;;;;;
5807;6307;2009;2024-01-31 12:00:00;;;;;;;;;
5808;6307;2040;2025-01-31 12:00:00;;;;;;;;;
5809;6351;1998;2023-01-31 12:00:00;;;;;;;;;
5810;6351;2009;2024-01-31 12:00:00;;;;;;;;;
5811;6351;2036;2025-01-31 12:00:00;;;;;;;;;
5812;675;1875;2023-01-31 12:00:00;;;;;;;;;
5813;675;2009;2024-01-31 12:00:00;;;;;;;;;
5814;675;2036;2025-01-31 12:00:00;;;;;;;;;
5815;2339;1875;2023-01-31 12:00:00;;;;;;;;;
5816;2339;2009;2024-01-31 12:00:00;;;;;;;;;
5817;2339;2036;2025-01-31 12:00:00;;;;;;;;;
5818;1456;1864;2022-06-30 12:00:00;;;;;;;;;
5819;1456;1991;2023-06-30 12:00:00;;;;;;;;;
5820;1456;1946;2024-06-30 12:00:00;;;;;;;;;
5821;1792;2030;2022-09-30 12:00:00;;;;;;;;;
5822;1792;1916;2023-09-30 12:00:00;;;;;;;;;
5823;1792;1946;2024-05-31 12:00:00;;;;;;;;;
5824;2118;2030;2022-09-30 12:00:00;;;;;;;;;
5825;2118;1916;2023-09-30 12:00:00;;;;;;;;;
5826;2118;1892;2024-09-30 12:00:00;;;;;;;;;
5827;1587;1897;2022-06-30 12:00:00;;;;;;;;;
5828;1587;2044;2023-06-30 12:00:00;;;;;;;;;
5829;1587;1955;2024-06-30 12:00:00;;;;;;;;;
5830;1703;1940;2023-06-30 12:00:00;;;;;;;;;
5831;1703;1916;2023-09-30 12:00:00;;;;;;;;;
5832;1703;1892;2024-09-30 12:00:00;;;;;;;;;
5833;1455;1984;2022-03-31 12:00:00;;;;;;;;;
5834;1455;1950;2023-03-31 12:00:00;;;;;;;;;
5835;1455;1936;2024-03-31 12:00:00;;;;;;;;;
5836;2256;1977;2022-09-30 12:00:00;;;;;;;;;
5837;2256;1916;2023-09-30 12:00:00;;;;;;;;;
5838;2256;1892;2024-09-30 12:00:00;;;;;;;;;
5839;7071;1953;2023-12-31 12:00:00;;;;;;;;;
5840;7071;1918;2024-12-31 12:00:00;;;;;;;;;
5841;485;1899;2022-11-30 12:00:00;;;;;;;;;
5842;485;1944;2023-11-30 12:00:00;;;;;;;;;
5843;485;1918;2024-11-30 12:00:00;;;;;;;;;
5844;2565;1978;2023-02-28 12:00:00;;;;;;;;;
5845;2565;1944;2023-11-30 12:00:00;;;;;;;;;
5846;2565;1877;2024-11-30 12:00:00;;;;;;;;;
5847;2465;2001;2022-11-30 12:00:00;;;;;;;;;
5848;2465;1944;2023-11-30 12:00:00;;;;;;;;;
5849;2465;1877;2024-11-30 12:00:00;;;;;;;;;
5850;934;1979;2022-12-31 12:00:00;;;;;;;;;
5851;934;1944;2023-12-31 12:00:00;;;;;;;;;
5852;934;1918;2024-12-31 12:00:00;;;;;;;;;
5853;2228;1902;2023-01-31 12:00:00;;;;;;;;;
5854;2228;2027;2024-01-31 12:00:00;;;;;;;;;
5855;2228;2040;2025-01-31 12:00:00;;;;;;;;;
5856;1862;1979;2023-01-31 12:00:00;;;;;;;;;
5857;1862;2027;2024-01-31 12:00:00;;;;;;;;;
5858;1862;2040;2025-01-31 12:00:00;;;;;;;;;
5859;6918;1886;2023-09-30 12:00:00;;;;;;;;;
5860;6918;1892;2024-09-30 12:00:00;;;;;;;;;
5861;427;1977;2022-09-30 12:00:00;;;;;;;;;
5862;427;2046;2023-09-30 12:00:00;;;;;;;;;
5863;427;1892;2024-09-30 12:00:00;;;;;;;;;
5864;816;1942;2022-06-30 12:00:00;;;;;;;;;
5865;816;1967;2023-06-30 12:00:00;;;;;;;;;
5866;816;1892;2024-07-31 12:00:00;;;;;;;;;
5867;2436;1897;2022-06-30 12:00:00;;;;;;;;;
5868;2436;1967;2023-06-30 12:00:00;;;;;;;;;
5869;2436;1946;2024-06-30 12:00:00;;;;;;;;;
5870;1542;1989;2022-06-30 12:00:00;;;;;;;;;
5871;1542;1967;2023-06-30 12:00:00;;;;;;;;;
5872;1542;1946;2024-06-30 12:00:00;;;;;;;;;
5873;442;1864;2022-06-30 12:00:00;;;;;;;;;
5874;442;1967;2023-06-30 12:00:00;;;;;;;;;
5875;442;1928;2024-06-30 12:00:00;;;;;;;;;
5876;3816;1904;2022-06-30 12:00:00;;;;;;;;;
5877;3816;1888;2023-06-30 12:00:00;;;;;;;;;
5878;3816;1892;2024-07-31 12:00:00;;;;;;;;;
5879;212;1952;2023-02-28 12:00:00;;;;;;;;;
5880;212;1903;2024-02-29 12:00:00;;;;;;;;;
5881;212;2040;2025-02-28 12:00:00;;;;;;;;;
5882;2623;2024;2023-11-30 12:00:00;;;;;;;;;
5883;2623;2036;2024-12-31 12:00:00;;;;;;;;;
5884;6941;1964;2023-10-31 12:00:00;;;;;;;;;
5885;6941;1918;2024-10-31 12:00:00;;;;;;;;;
5886;7062;2024;2023-11-30 12:00:00;;;;;;;;;
5887;7062;1918;2024-11-30 12:00:00;;;;;;;;;
5888;7057;2024;2023-11-30 12:00:00;;;;;;;;;
5889;7057;1918;2024-11-30 12:00:00;;;;;;;;;
5890;1440;2030;2022-09-30 12:00:00;;;;;;;;;
5891;1440;1931;2023-09-30 12:00:00;;;;;;;;;
5892;1440;1892;2024-09-30 12:00:00;;;;;;;;;
5893;747;1866;2022-12-31 12:00:00;;;;;;;;;
5894;747;2023;2023-12-31 12:00:00;;;;;;;;;
5895;747;2036;2024-12-31 12:00:00;;;;;;;;;
5896;2063;1894;2022-11-30 12:00:00;;;;;;;;;
5897;2063;1964;2023-11-30 12:00:00;;;;;;;;;
5898;2063;1918;2024-11-30 12:00:00;;;;;;;;;
5899;6937;1979;2023-01-31 12:00:00;;;;;;;;;
5900;6937;2023;2023-10-31 12:00:00;;;;;;;;;
5901;6937;1918;2024-10-31 12:00:00;;;;;;;;;
5902;2283;2044;2023-06-30 12:00:00;;;;;;;;;
5903;2283;1905;2024-06-30 12:00:00;;;;;;;;;
5904;2283;1933;2024-10-31 12:00:00;;;;;;;;;
5905;2047;1900;2023-07-31 12:00:00;;;;;;;;;
5906;2047;1949;2023-11-30 12:00:00;;;;;;;;;
5907;2047;1918;2024-11-30 12:00:00;;;;;;;;;
5908;2219;1900;2023-07-31 12:00:00;;;;;;;;;
5909;2219;1949;2023-11-30 12:00:00;;;;;;;;;
5910;2219;1918;2024-11-30 12:00:00;;;;;;;;;
5911;1709;1937;2023-01-31 12:00:00;;;;;;;;;
5912;1709;1926;2024-01-31 12:00:00;;;;;;;;;
5913;1709;2040;2025-01-31 12:00:00;;;;;;;;;
5914;72;1956;2023-06-30 12:00:00;;;;;;;;;
5915;72;1926;2023-11-30 12:00:00;;;;;;;;;
5916;72;1918;2024-11-30 12:00:00;;;;;;;;;
5917;2547;1875;2023-01-31 12:00:00;;;;;;;;;
5918;2547;1926;2024-01-31 12:00:00;;;;;;;;;
5919;2547;2036;2025-01-31 12:00:00;;;;;;;;;
5920;2557;1875;2023-01-31 12:00:00;;;;;;;;;
5921;2557;1926;2024-01-31 12:00:00;;;;;;;;;
5922;2557;2036;2025-01-31 12:00:00;;;;;;;;;
5923;840;1943;2022-08-31 12:00:00;;;;;;;;;
5924;840;1900;2023-08-31 12:00:00;;;;;;;;;
5925;840;1955;2024-08-31 12:00:00;;;;;;;;;
5926;924;1942;2022-06-30 12:00:00;;;;;;;;;
5927;924;1900;2023-06-30 12:00:00;;;;;;;;;
5928;924;1955;2024-06-30 12:00:00;;;;;;;;;
5929;1392;1864;2022-06-30 12:00:00;;;;;;;;;
5930;1392;1900;2023-06-30 12:00:00;;;;;;;;;
5931;1392;1892;2024-07-31 12:00:00;;;;;;;;;
5932;1825;1904;2022-06-30 12:00:00;;;;;;;;;
5933;1825;1888;2023-06-30 12:00:00;;;;;;;;;
5934;1825;1927;2024-06-30 12:00:00;;;;;;;;;
5935;2301;1904;2022-06-30 12:00:00;;;;;;;;;
5936;2301;1888;2023-06-30 12:00:00;;;;;;;;;
5937;2301;1927;2024-06-30 12:00:00;;;;;;;;;
5938;510;1910;2022-06-30 12:00:00;;;;;;;;;
5939;510;1900;2023-06-30 12:00:00;;;;;;;;;
5940;510;1927;2024-06-30 12:00:00;;;;;;;;;
5941;7053;1980;2024-07-31 12:00:00;;;;;;;;;
5942;7054;1980;2024-07-31 12:00:00;;;;;;;;;
5943;7064;1993;2024-12-31 12:00:00;;;;;;;;;
5944;7065;1993;2024-12-31 12:00:00;;;;;;;;;
5945;7066;1993;2024-12-31 12:00:00;;;;;;;;;
5946;468;1902;2023-01-31 12:00:00;;;;;;;;;
5947;468;1868;2024-01-31 12:00:00;;;;;;;;;
5948;468;1925;2024-10-31 12:00:00;;;;;;;;;
5949;536;1899;2022-10-31 12:00:00;;;;;;;;;
5950;536;2033;2023-10-31 12:00:00;;;;;;;;;
5951;536;1986;2024-10-31 12:00:00;;;;;;;;;
5952;738;1978;2023-01-31 12:00:00;;;;;;;;;
5953;738;1868;2024-01-31 12:00:00;;;;;;;;;
5954;738;1879;2025-01-31 12:00:00;;;;;;;;;
5955;2435;2001;2022-12-31 12:00:00;;;;;;;;;
5956;2435;2033;2023-12-31 12:00:00;;;;;;;;;
5957;2435;1879;2024-12-31 12:00:00;;;;;;;;;
5958;2396;1979;2022-12-31 12:00:00;;;;;;;;;
5959;2396;2033;2023-12-31 12:00:00;;;;;;;;;
5960;2396;1879;2024-12-31 12:00:00;;;;;;;;;
5961;1776;1883;2022-11-30 12:00:00;;;;;;;;;
5962;1776;2033;2023-11-30 12:00:00;;;;;;;;;
5963;1776;1986;2024-11-30 12:00:00;;;;;;;;;
5964;2502;1897;2022-06-30 12:00:00;;;;;;;;;
5965;2502;1940;2023-06-30 12:00:00;;;;;;;;;
5966;2502;1891;2024-06-30 12:00:00;;;;;;;;;
5967;2536;1945;2023-01-31 12:00:00;;;;;;;;;
5968;2536;1870;2024-01-31 12:00:00;;;;;;;;;
5969;2536;1879;2025-01-31 12:00:00;;;;;;;;;
5970;116;1979;2022-11-30 12:00:00;;;;;;;;;
5971;116;1870;2023-11-30 12:00:00;;;;;;;;;
5972;116;1986;2024-11-30 12:00:00;;;;;;;;;
5973;2352;1883;2022-12-31 12:00:00;;;;;;;;;
5974;2352;1870;2023-12-31 12:00:00;;;;;;;;;
5975;2352;1982;2024-12-31 12:00:00;;;;;;;;;
5976;1607;1973;2022-07-31 12:00:00;;;;;;;;;
5977;1607;1956;2023-07-31 12:00:00;;;;;;;;;
5978;1607;1891;2024-07-31 12:00:00;;;;;;;;;
5979;768;2015;2022-08-31 12:00:00;;;;;;;;;
5980;768;1956;2023-08-31 12:00:00;;;;;;;;;
5981;768;1891;2024-08-31 12:00:00;;;;;;;;;
5982;693;1943;2022-07-31 12:00:00;;;;;;;;;
5983;693;1991;2023-07-31 12:00:00;;;;;;;;;
5984;693;1891;2024-07-31 12:00:00;;;;;;;;;
5985;1710;1902;2023-01-31 12:00:00;;;;;;;;;
5986;1710;2009;2024-01-31 12:00:00;;;;;;;;;
5987;1710;1997;2025-01-31 12:00:00;;;;;;;;;
5988;393;1910;2022-06-30 12:00:00;;;;;;;;;
5989;393;1991;2023-06-30 12:00:00;;;;;;;;;
5990;393;1994;2024-06-30 12:00:00;;;;;;;;;
5991;419;1875;2023-01-31 12:00:00;;;;;;;;;
5992;419;2018;2024-01-31 12:00:00;;;;;;;;;
5993;419;1997;2025-01-31 12:00:00;;;;;;;;;
5994;2330;2001;2022-12-31 12:00:00;;;;;;;;;
5995;2330;2018;2023-12-31 12:00:00;;;;;;;;;
5996;2330;1879;2024-12-31 12:00:00;;;;;;;;;
5997;2132;1989;2022-06-30 12:00:00;;;;;;;;;
5998;2132;2044;2023-06-30 12:00:00;;;;;;;;;
5999;2132;1994;2024-06-30 12:00:00;;;;;;;;;
6000;280;2032;2023-06-30 12:00:00;;;;;;;;;
6001;280;1934;2023-10-31 12:00:00;;;;;;;;;
6002;280;1986;2024-10-31 12:00:00;;;;;;;;;
6003;509;1883;2022-11-30 12:00:00;;;;;;;;;
6004;509;1944;2023-11-30 12:00:00;;;;;;;;;
6005;509;1986;2024-11-30 12:00:00;;;;;;;;;
6006;2257;1942;2022-06-30 12:00:00;;;;;;;;;
6007;2257;2025;2023-06-30 12:00:00;;;;;;;;;
6008;2257;1994;2024-06-30 12:00:00;;;;;;;;;
6009;2282;1973;2022-06-30 12:00:00;;;;;;;;;
6010;2282;2025;2023-06-30 12:00:00;;;;;;;;;
6011;2282;1994;2024-06-30 12:00:00;;;;;;;;;
6012;1958;1979;2023-01-31 12:00:00;;;;;;;;;
6013;1958;2027;2024-01-31 12:00:00;;;;;;;;;
6014;1958;1997;2025-01-31 12:00:00;;;;;;;;;
6015;2325;1883;2022-12-31 12:00:00;;;;;;;;;
