id;courseId;traineeId;traineeNumber;instructorId;instructorNumber;activityType;courseDate;oldButeeDate
5402;3935;6335;44212;419;8564;DG;2024-02-20 12:00:00;2/28/2026
5403;3940;6336;44213;419;8564;DG;2022-02-28 12:00:00;2/29/2024
5404;3935;6336;44213;419;8564;DG;2024-02-20 12:00:00;2/28/2026
5405;3951;6351;44217;419;8564;DG;2022-01-31 12:00:00;1/31/2024
5406;3921;6351;44217;419;8564;DG;2024-01-23 12:00:00;1/31/2026
5407;3940;6365;44219;419;8564;DG;2022-02-28 12:00:00;2/29/2024
5408;3952;6365;44219;419;8564;DG;2024-01-30 12:00:00;2/28/2026
5409;3940;6376;44220;419;8564;DG;2022-02-28 12:00:00;2/29/2024
5410;3935;6376;44220;419;8564;DG;2024-02-20 12:00:00;2/28/2026
5411;3983;6913;55002;419;8564;DG;2022-04-04 12:00:00;4/30/2024
5412;3935;6913;55002;419;8564;DG;2024-02-20 12:00:00;4/30/2026
5413;3937;484;8718;535;8739;DG;2022-03-15 12:00:00;5/31/2024
5414;3984;484;8718;419;8564;DG;2024-03-26 12:00:00;5/31/2026
5415;3927;662;8902;535;8739;DG;2022-04-11 12:00:00;5/31/2024
5416;3984;662;8902;419;8564;DG;2024-03-26 12:00:00;5/31/2026
5417;3927;714;8980;535;8739;DG;2022-04-11 12:00:00;5/31/2024
5418;3984;714;8980;419;8564;DG;2024-03-26 12:00:00;5/31/2026
5419;3937;1422;12292;535;8739;DG;2022-03-15 12:00:00;3/31/2024
5420;3935;1422;12292;419;8564;DG;2024-02-20 12:00:00;3/31/2026
5421;3927;1960;12579;535;8739;DG;2022-04-11 12:00:00;5/31/2024
5422;3984;1960;12579;419;8564;DG;2024-03-26 12:00:00;5/31/2026
5423;3976;2239;12635;535;8739;DG;2022-02-15 12:00:00;3/31/2024
5424;3935;2239;12635;419;8564;DG;2024-02-20 12:00:00;3/31/2026
5425;3976;2257;12641;535;8739;DG;2022-02-15 12:00:00;4/30/2024
5426;3984;2257;12641;419;8564;DG;2024-03-26 12:00:00;4/30/2026
5427;3927;2262;12645;535;8739;DG;2022-04-11 12:00:00;5/31/2024
5428;3921;2262;12645;419;8564;DG;2024-01-23 12:00:00;1/31/2026
5429;3900;2324;12718;535;8739;DG;2022-11-08 12:00:00;12/31/2024
5430;3921;2324;12718;419;8564;DG;2024-01-23 12:00:00;1/31/2026
5431;3948;2386;12732;535;8739;DG;2022-09-27 12:00:00;9/30/2024
5432;3935;2386;12732;419;8564;DG;2024-02-20 12:00:00;2/28/2026
5433;3900;2387;12734;535;8739;DG;2022-11-08 12:00:00;12/31/2024
5434;3960;2387;12734;419;8564;DG;2024-02-06 12:00:00;2/28/2026
5435;3967;6930;12797;535;8739;DG;2022-06-16 12:00:00;6/30/2024
5436;3921;6930;12797;419;8564;DG;2024-01-23 12:00:00;1/31/2026
5437;3937;2482;13139;535;8739;DG;2022-03-15 12:00:00;5/31/2024
5438;3907;2482;13139;419;8564;DG;2024-03-27 12:00:00;5/31/2026
5439;3945;2537;13197;535;8739;DG;2022-10-25 12:00:00;12/31/2024
5440;3907;2537;13197;419;8564;DG;2024-03-27 12:00:00;3/31/2026
5441;3900;2556;13203;535;8739;DG;2022-11-08 12:00:00;12/31/2024
5442;3907;2556;13203;419;8564;DG;2024-03-27 12:00:00;3/31/2026
5443;3937;6334;44211;535;8739;DG;2022-03-15 12:00:00;3/31/2024
5444;3935;6334;44211;419;8564;DG;2024-02-20 12:00:00;3/31/2026
5445;3899;7073;44708;535;8739;DG;2022-11-11 12:00:00;11/30/2024
5446;3907;7073;44708;419;8564;DG;2024-03-27 12:00:00;3/31/2026
5447;3933;7074;44711;535;8739;DG;2022-12-08 12:00:00;12/31/2024
5448;3907;7074;44711;419;8564;DG;2024-03-27 12:00:00;3/31/2026
5449;3933;7075;44714;535;8739;DG;2022-12-08 12:00:00;12/31/2024
5450;3907;7075;44714;419;8564;DG;2024-03-27 12:00:00;3/31/2026
5451;3933;7076;44718;535;8739;DG;2022-12-08 12:00:00;12/31/2024
5452;3952;7076;44718;419;8564;DG;2024-01-30 12:00:00;1/31/2026
5453;3899;7077;44762;535;8739;DG;2022-11-11 12:00:00;11/30/2024
5454;3952;7077;44762;419;8564;DG;2024-01-30 12:00:00;1/31/2026
5455;3924;344;8322;419;8564;DG;2022-01-24 12:00:00;2/29/2024
5456;3937;344;8322;535;8739;DG;2022-03-15 12:00:00;3/31/2024
5457;3935;344;8322;419;8564;DG;2024-02-20 12:00:00;3/31/2026
5458;3964;249;7824;535;8739;DG;2022-01-31 12:00:00;1/31/2024
5459;3921;249;7824;419;8564;DG;2024-01-23 12:00:00;1/31/2026
5460;3964;401;8367;535;8739;DG;2022-01-31 12:00:00;1/31/2024
5461;3952;401;8367;419;8564;DG;2024-01-30 12:00:00;1/31/2026
5462;3964;1504;12304;535;8739;DG;2022-01-31 12:00:00;1/31/2024
5463;3952;1504;12304;419;8564;DG;2024-01-30 12:00:00;1/31/2026
5464;3964;2456;12878;535;8739;DG;2022-01-31 12:00:00;1/31/2024
5465;3952;2456;12878;419;8564;DG;2024-01-30 12:00:00;1/31/2026
5466;3964;2481;13113;535;8739;DG;2022-01-31 12:00:00;1/31/2024
5467;3952;2481;13113;419;8564;DG;2024-01-30 12:00:00;1/31/2026
5468;3946;2335;12725;419;8564;DG;2023-07-17 12:00:00;7/31/2025
5469;3921;2335;12725;419;8564;DG;2024-01-23 12:00:00;1/31/2026
5470;3949;6936;44539;419;8564;DG;2023-02-14 12:00:00;2/28/2025
5471;3952;6936;44539;419;8564;DG;2024-01-30 12:00:00;1/31/2026
5472;3949;7078;44767;419;8564;DG;2023-02-14 12:00:00;2/28/2025
5473;3952;7078;44767;419;8564;DG;2024-01-30 12:00:00;1/31/2026
5474;3949;7088;44827;419;8564;DG;2023-02-14 12:00:00;2/28/2025
5475;3907;7088;44827;419;8564;DG;2024-03-27 12:00:00;3/31/2026
5476;3913;2474;13098;196;7805;DG;2021-06-29 12:00:00;8/31/2023
5477;3974;2474;13098;419;8564;DG;2023-05-23 12:00:00;5/31/2025
5478;3907;2474;13098;419;8564;DG;2024-03-27 12:00:00;3/31/2026
5479;3957;459;8692;535;8739;DG;2021-10-14 12:00:00;10/31/2023
5480;3956;459;8692;419;8564;DG;2023-10-03 12:00:00;10/31/2025
5481;3907;459;8692;419;8564;DG;2024-03-27 12:00:00;3/31/2026
5482;3918;2338;12726;535;8739;DG;2021-04-07 12:00:00;4/30/2023
5483;3981;2338;12726;419;8564;DG;2023-05-03 12:00:00;5/31/2025
5484;3935;2338;12726;419;8564;DG;2024-02-20 12:00:00;2/28/2026
5485;3931;1718;12539;196;7805;DG;2021-11-29 12:00:00;12/31/2023
5486;3920;1718;12539;535;8739;DG;2023-11-28 12:00:00;12/31/2025
5487;3952;1718;12539;419;8564;DG;2024-01-30 12:00:00;1/31/2026
5488;3913;1724;12541;196;7805;DG;2021-06-29 12:00:00;6/30/2023
5489;3972;1724;12541;535;8739;DG;2023-03-28 12:00:00;3/31/2025
5490;3952;1724;12541;419;8564;DG;2024-01-30 12:00:00;1/31/2026
5491;3936;1690;12521;419;8564;DG;2021-02-10 12:00:00;2/28/2023
5492;3965;1690;12521;535;8739;DG;2023-01-24 12:00:00;2/28/2025
5493;3952;1690;12521;419;8564;DG;2024-01-30 12:00:00;1/31/2026
5494;3901;2323;12717;419;8564;DG;2021-04-21 12:00:00;5/31/2023
5495;3972;2323;12717;535;8739;DG;2023-03-28 12:00:00;5/31/2025
5496;3935;2323;12717;419;8564;DG;2024-02-20 12:00:00;2/28/2026
5497;3939;2333;12723;419;8564;DG;2021-03-24 12:00:00;3/31/2023
5498;3972;2333;12723;535;8739;DG;2023-03-28 12:00:00;3/31/2025
5499;3921;2333;12723;419;8564;DG;2024-01-23 12:00:00;1/31/2026
5500;3957;433;8682;535;8739;DG;2021-10-14 12:00:00;10/31/2023
5501;3970;433;8682;535;8739;DG;2023-10-24 12:00:00;10/31/2025
5502;3935;433;8682;419;8564;DG;2024-02-20 12:00:00;2/28/2026
5503;3971;1862;12561;196;7805;DG;2022-01-10 12:00:00;1/31/2024
5504;3928;1862;12561;535;8739;DG;2023-12-12 12:00:00;1/31/2026
5505;3907;1862;12561;419;8564;DG;2024-03-27 12:00:00;3/31/2026
5506;3971;2017;12585;196;7805;DG;2022-01-10 12:00:00;1/31/2024
5507;3928;2017;12585;535;8739;DG;2023-12-12 12:00:00;1/31/2026
5508;3952;2017;12585;419;8564;DG;2024-01-30 12:00:00;1/31/2026
5509;3913;1740;12542;196;7805;DG;2021-06-29 12:00:00;6/30/2023
5510;3980;1740;12542;419;8564;DG;2023-04-04 12:00:00;6/30/2025
5511;3955;1740;12542;535;8739;DG;2023-12-05 12:00:00;12/31/2025
5512;4302;6915;22106;411;8430;SS;2021-06-08 12:00:00;6/30/2022
5513;4421;1863;12563;411;8430;SS;2021-05-11 12:00:00;6/30/2022
5514;4429;1863;12563;912;9684;SS;2022-04-20 12:00:00;6/30/2023
5515;4324;1863;12563;411;8430;SS;2023-05-15 12:00:00;6/30/2024
5516;4392;1976;12583;580;8778;SS;2021-05-05 12:00:00;6/30/2022
5517;4373;1976;12583;909;9676;SS;2022-06-13 12:00:00;6/30/2023
5518;4324;1976;12583;411;8430;SS;2023-05-15 12:00:00;6/30/2024
5519;4330;418;8562;912;9684;SS;2021-06-09 12:00:00;7/31/2022
5520;4384;418;8562;186;7440;SS;2022-06-01 12:00:00;7/31/2023
5521;4324;418;8562;411;8430;SS;2023-05-15 12:00:00;7/31/2024
5522;4408;1843;12560;621;8811;SS;2021-06-01 12:00:00;6/30/2022
5523;4260;1843;12560;194;7441;SS;2022-05-25 12:00:00;6/30/2023
5524;4324;1843;12560;411;8430;SS;2023-05-15 12:00:00;6/30/2024
5525;4296;460;8694;411;8430;SS;2021-04-13 12:00:00;6/30/2022
5526;4266;460;8694;250;7961;SS;2022-04-27 12:00:00;6/30/2023
5527;4324;460;8694;411;8430;SS;2023-05-15 12:00:00;6/30/2024
5528;4408;1608;12324;621;8811;SS;2021-06-01 12:00:00;6/30/2022
5529;4266;1608;12324;250;7961;SS;2022-04-27 12:00:00;6/30/2023
5530;4324;1608;12324;411;8430;SS;2023-05-15 12:00:00;6/30/2024
5531;4322;58;5713;621;8811;SS;2021-05-04 12:00:00;6/30/2022
5532;4282;58;5713;412;8444;SS;2022-06-06 12:00:00;6/30/2023
5533;4324;58;5713;411;8430;SS;2023-05-15 12:00:00;6/30/2024
5534;4277;1632;12501;912;9684;SS;2021-10-12 12:00:00;11/30/2022
5535;4378;1632;12501;411;8430;SS;2022-10-31 12:00:00;11/30/2023
5536;4353;1632;12501;411;8430;SS;2023-10-09 12:00:00;11/30/2024
5537;4280;1409;12290;909;9676;SS;2022-05-11 12:00:00;5/31/2023
5538;4376;1409;12290;411;8430;SS;2022-12-05 12:00:00;12/31/2023
5539;4387;1409;12290;411;8430;SS;2023-11-27 12:00:00;12/31/2024
5540;4261;1791;12550;186;7440;SS;2021-10-05 12:00:00;11/30/2022
5541;4378;1791;12550;411;8430;SS;2022-10-31 12:00:00;11/30/2023
5542;4353;1791;12550;411;8430;SS;2023-10-09 12:00:00;11/30/2024
5543;4261;2032;12588;186;7440;SS;2021-10-05 12:00:00;12/31/2022
5544;4399;2032;12588;411;8430;SS;2022-10-24 12:00:00;12/31/2023
5545;4387;2032;12588;411;8430;SS;2023-11-27 12:00:00;12/31/2024
5546;4334;1742;12544;177;7418;SS;2021-11-03 12:00:00;11/30/2022
5547;4399;1742;12544;411;8430;SS;2022-10-24 12:00:00;11/30/2023
5548;4411;1742;12544;411;8430;SS;2023-11-13 12:00:00;11/30/2024
5549;4314;2223;12625;1140;10898;SS;2021-11-24 12:00:00;12/31/2022
5550;4399;2223;12625;411;8430;SS;2022-10-24 12:00:00;12/31/2023
5551;4411;2223;12625;411;8430;SS;2023-11-13 12:00:00;12/31/2024
5552;4276;2600;22277;1140;10898;SS;2021-12-08 12:00:00;12/31/2022
5553;4399;2600;22277;411;8430;SS;2022-10-24 12:00:00;12/31/2023
5554;4387;2600;22277;411;8430;SS;2023-11-27 12:00:00;12/31/2024
5555;4276;2601;22278;1140;10898;SS;2021-12-08 12:00:00;12/31/2022
5556;4399;2601;22278;411;8430;SS;2022-10-24 12:00:00;12/31/2023
5557;4387;2601;22278;411;8430;SS;2023-11-27 12:00:00;12/31/2024
5558;4276;2615;22280;1140;10898;SS;2021-12-08 12:00:00;12/31/2022
5559;4399;2615;22280;411;8430;SS;2022-10-24 12:00:00;12/31/2023
5560;4411;2615;22280;411;8430;SS;2023-11-13 12:00:00;12/31/2024
5561;4349;2385;12731;912;9684;SS;2021-12-13 12:00:00;1/31/2023
5562;4303;2385;12731;1113;10843;SS;2022-11-07 12:00:00;1/31/2024
5563;4358;2385;12731;411;8430;SS;2023-12-27 12:00:00;1/31/2025
5564;4359;2528;13188;580;8778;SS;2022-01-12 12:00:00;1/31/2023
5565;4303;2528;13188;1113;10843;SS;2022-11-07 12:00:00;1/31/2024
5566;4387;2528;13188;411;8430;SS;2023-11-27 12:00:00;1/31/2025
5567;4261;2221;12623;186;7440;SS;2021-10-05 12:00:00;12/31/2022
5568;4303;2221;12623;1113;10843;SS;2022-11-07 12:00:00;12/31/2023
5569;4409;2221;12623;411;8430;SS;2023-12-08 12:00:00;12/31/2024
5570;4334;2351;12728;177;7418;SS;2021-11-03 12:00:00;12/31/2022
5571;4303;2351;12728;1113;10843;SS;2022-11-07 12:00:00;12/31/2023
5572;4358;2351;12728;411;8430;SS;2023-12-27 12:00:00;12/31/2024
5573;4314;714;8980;1140;10898;SS;2021-11-24 12:00:00;12/31/2022
5574;4303;714;8980;1113;10843;SS;2022-11-07 12:00:00;12/31/2023
5575;4353;714;8980;411;8430;SS;2023-10-09 12:00:00;12/31/2024
5576;4310;2548;13201;194;7441;SS;2022-02-02 12:00:00;2/28/2023
5577;4254;2548;13201;186;7440;SS;2022-12-12 12:00:00;2/29/2024
5578;4387;2548;13201;411;8430;SS;2023-11-27 12:00:00;11/30/2024
5579;4314;2362;12730;1140;10898;SS;2021-11-24 12:00:00;12/31/2022
5580;4269;2362;12730;186;7440;SS;2022-10-21 12:00:00;12/31/2023
5581;4387;2362;12730;411;8430;SS;2023-11-27 12:00:00;12/31/2024
5582;4397;2229;12632;912;9684;SS;2021-02-23 12:00:00;2/28/2022
5583;4310;2229;12632;194;7441;SS;2022-02-02 12:00:00;2/28/2023
5584;4353;2229;12632;411;8430;SS;2023-10-09 12:00:00;10/31/2024
5585;4277;1682;12517;912;9684;SS;2021-10-12 12:00:00;11/30/2022
5586;4313;1682;12517;177;7418;SS;2022-11-14 12:00:00;11/30/2023
5587;4387;1682;12517;411;8430;SS;2023-11-27 12:00:00;11/30/2024
5588;4394;130;7287;186;7440;SS;2021-10-26 12:00:00;12/31/2022
5589;4368;130;7287;177;7418;SS;2022-10-03 12:00:00;12/31/2023
5590;4411;130;7287;411;8430;SS;2023-11-13 12:00:00;12/31/2024
5591;4428;2537;13197;186;7440;SS;2022-01-26 12:00:00;1/31/2023
5592;4313;2537;13197;177;7418;SS;2022-11-14 12:00:00;1/31/2024
5593;4387;2537;13197;411;8430;SS;2023-11-27 12:00:00;1/31/2025
5594;4310;2538;13198;194;7441;SS;2022-02-02 12:00:00;2/28/2023
5595;4313;2538;13198;177;7418;SS;2022-11-14 12:00:00;11/30/2023
5596;4411;2538;13198;411;8430;SS;2023-11-13 12:00:00;11/30/2024
5597;4271;124;7285;177;7418;SS;2021-12-29 12:00:00;12/31/2022
5598;4313;124;7285;177;7418;SS;2022-11-14 12:00:00;12/31/2023
5599;4411;124;7285;411;8430;SS;2023-11-13 12:00:00;12/31/2024
5600;4394;1757;12545;186;7440;SS;2021-10-26 12:00:00;12/31/2022
5601;4331;1757;12545;621;8811;SS;2022-11-07 12:00:00;12/31/2023
5602;4411;1757;12545;411;8430;SS;2023-11-13 12:00:00;12/31/2024
5603;4277;1651;12510;912;9684;SS;2021-10-12 12:00:00;12/31/2022
5604;4425;1651;12510;648;8829;SS;2022-10-03 12:00:00;12/31/2023
5605;4387;1651;12510;411;8430;SS;2023-11-27 12:00:00;12/31/2024
5606;4349;2519;13152;912;9684;SS;2021-12-13 12:00:00;12/31/2022
5607;4288;2519;13152;648;8829;SS;2022-10-17 12:00:00;12/31/2023
5608;4387;2519;13152;411;8430;SS;2023-11-27 12:00:00;12/31/2024
5609;4334;2289;12655;177;7418;SS;2021-11-03 12:00:00;11/30/2022
5610;4288;2289;12655;648;8829;SS;2022-10-17 12:00:00;11/30/2023
5611;4353;2289;12655;411;8430;SS;2023-10-09 12:00:00;11/30/2024
5612;4276;6938;22270;1140;10898;SS;2021-12-08 12:00:00;12/31/2022
5613;4288;6938;22270;648;8829;SS;2022-10-17 12:00:00;12/31/2023
5614;4387;6938;22270;411;8430;SS;2023-11-27 12:00:00;12/31/2024
5615;4276;2616;22281;1140;10898;SS;2021-12-08 12:00:00;12/31/2022
5616;4288;2616;22281;648;8829;SS;2022-10-17 12:00:00;12/31/2023
5617;4387;2616;22281;411;8430;SS;2023-11-27 12:00:00;12/31/2024
5618;4346;401;8367;621;8811;SS;2021-09-16 12:00:00;10/31/2022
5619;4425;401;8367;648;8829;SS;2022-10-03 12:00:00;10/31/2023
5620;4353;401;8367;411;8430;SS;2023-10-09 12:00:00;10/31/2024
5621;4304;2103;12600;194;7441;SS;2022-09-26 12:00:00;9/30/2023
5622;4265;2103;12600;894;9666;SS;2022-11-07 12:00:00;11/30/2023
5623;4353;2103;12600;411;8430;SS;2023-10-09 12:00:00;11/30/2024
5624;4282;66;6436;412;8444;SS;2022-06-06 12:00:00;7/31/2023
5625;4420;66;6436;1097;10735;SS;2022-11-21 12:00:00;11/30/2023
5626;4353;66;6436;411;8430;SS;2023-10-09 12:00:00;11/30/2024
5627;4419;1758;12546;912;9684;SS;2021-05-18 12:00:00;6/30/2022
5628;4429;1758;12546;912;9684;SS;2022-04-20 12:00:00;6/30/2023
5629;4347;1758;12546;411;8430;SS;2023-06-05 12:00:00;6/30/2024
5630;4408;2511;13150;621;8811;SS;2021-06-01 12:00:00;6/30/2022
5631;4429;2511;13150;912;9684;SS;2022-04-20 12:00:00;6/30/2023
5632;4347;2511;13150;411;8430;SS;2023-06-05 12:00:00;6/30/2024
5633;4423;715;8981;411;8430;SS;2021-07-06 12:00:00;8/31/2022
5634;4373;715;8981;909;9676;SS;2022-06-13 12:00:00;8/31/2023
5635;4347;715;8981;411;8430;SS;2023-06-05 12:00:00;8/31/2024
5636;4330;484;8718;912;9684;SS;2021-06-09 12:00:00;7/31/2022
5637;4373;484;8718;909;9676;SS;2022-06-13 12:00:00;7/31/2023
5638;4347;484;8718;411;8430;SS;2023-06-05 12:00:00;7/31/2024
5639;4330;669;8962;912;9684;SS;2021-06-09 12:00:00;7/31/2022
5640;4373;669;8962;909;9676;SS;2022-06-13 12:00:00;7/31/2023
5641;4347;669;8962;411;8430;SS;2023-06-05 12:00:00;7/31/2024
5642;4408;1902;12569;621;8811;SS;2021-06-01 12:00:00;6/30/2022
5643;4384;1902;12569;186;7440;SS;2022-06-01 12:00:00;6/30/2023
5644;4347;1902;12569;411;8430;SS;2023-06-05 12:00:00;6/30/2024
5645;4330;2493;13145;912;9684;SS;2021-06-09 12:00:00;6/30/2022
5646;4260;2493;13145;194;7441;SS;2022-05-25 12:00:00;6/30/2023
5647;4347;2493;13145;411;8430;SS;2023-06-05 12:00:00;6/30/2024
5648;4419;2509;13148;912;9684;SS;2021-05-18 12:00:00;6/30/2022
5649;4260;2509;13148;194;7441;SS;2022-05-25 12:00:00;6/30/2023
5650;4347;2509;13148;411;8430;SS;2023-06-05 12:00:00;6/30/2024
5651;4421;2242;12638;411;8430;SS;2021-05-11 12:00:00;6/30/2022
5652;4266;2242;12638;250;7961;SS;2022-04-27 12:00:00;6/30/2023
5653;4347;2242;12638;411;8430;SS;2023-06-05 12:00:00;6/30/2024
5654;4302;2288;12654;411;8430;SS;2021-06-08 12:00:00;6/30/2022
5655;4266;2288;12654;250;7961;SS;2022-04-27 12:00:00;6/30/2023
5656;4347;2288;12654;411;8430;SS;2023-06-05 12:00:00;6/30/2024
5657;4261;2445;12795;186;7440;SS;2021-10-05 12:00:00;12/31/2022
5658;4378;2445;12795;411;8430;SS;2022-10-31 12:00:00;12/31/2023
5659;4387;2445;12795;411;8430;SS;2023-11-27 12:00:00;12/31/2024
5660;4277;2220;12622;912;9684;SS;2021-10-12 12:00:00;11/30/2022
5661;4288;2220;12622;648;8829;SS;2022-10-17 12:00:00;11/30/2023
5662;4353;2220;12622;411;8430;SS;2023-10-09 12:00:00;11/30/2024
5663;4261;41;5036;186;7440;SS;2021-10-05 12:00:00;12/31/2022
5664;4420;41;5036;1097;10735;SS;2022-11-21 12:00:00;12/31/2023
5665;4411;41;5036;411;8430;SS;2023-11-13 12:00:00;12/31/2024
5666;4277;2225;12628;912;9684;SS;2021-10-12 12:00:00;11/30/2022
5667;4399;2225;12628;411;8430;SS;2022-10-24 12:00:00;11/30/2023
5668;4264;2225;12628;912;9684;SS;2023-10-23 12:00:00;11/30/2024
5669;4334;2326;12721;177;7418;SS;2021-11-03 12:00:00;12/31/2022
5670;4378;2326;12721;411;8430;SS;2022-10-31 12:00:00;12/31/2023
5671;4316;2326;12721;912;9684;SS;2023-10-16 12:00:00;12/31/2024
5672;4314;2089;12594;1140;10898;SS;2021-11-24 12:00:00;12/31/2022
5673;4378;2089;12594;411;8430;SS;2022-10-31 12:00:00;12/31/2023
5674;4264;2089;12594;912;9684;SS;2023-10-23 12:00:00;12/31/2024
5675;4334;1473;12300;177;7418;SS;2021-11-03 12:00:00;11/30/2022
5676;4303;1473;12300;1113;10843;SS;2022-11-07 12:00:00;11/30/2023
5677;4316;1473;12300;912;9684;SS;2023-10-16 12:00:00;11/30/2024
5678;4291;7058;44669;177;7418;SS;2022-12-07 12:00:00;12/31/2023
5679;4264;7058;44669;912;9684;SS;2023-10-23 12:00:00;12/31/2024
5680;4291;7089;44829;177;7418;SS;2022-12-07 12:00:00;12/31/2023
5681;4264;7089;44829;912;9684;SS;2023-10-23 12:00:00;12/31/2024
5682;4277;298;8224;912;9684;SS;2021-10-12 12:00:00;11/30/2022
5683;4368;298;8224;177;7418;SS;2022-10-03 12:00:00;11/30/2023
5684;4264;298;8224;912;9684;SS;2023-10-23 12:00:00;11/30/2024
5685;4334;2526;13186;177;7418;SS;2021-11-03 12:00:00;11/30/2022
5686;4313;2526;13186;177;7418;SS;2022-11-14 12:00:00;11/30/2023
5687;4264;2526;13186;912;9684;SS;2023-10-23 12:00:00;11/30/2024
5688;4394;776;9409;186;7440;SS;2021-10-26 12:00:00;11/30/2022
5689;4336;776;9409;250;7961;SS;2022-11-28 12:00:00;11/30/2023
5690;4316;776;9409;912;9684;SS;2023-10-16 12:00:00;11/30/2024
5691;4314;2239;12635;1140;10898;SS;2021-11-24 12:00:00;11/30/2022
5692;4336;2239;12635;250;7961;SS;2022-11-28 12:00:00;11/30/2023
5693;4316;2239;12635;912;9684;SS;2023-10-16 12:00:00;11/30/2024
5694;4288;6940;44521;648;8829;SS;2022-10-17 12:00:00;10/31/2023
5695;4316;6940;44521;912;9684;SS;2023-10-16 12:00:00;10/31/2024
5696;4321;7072;44707;648;8829;SS;2022-11-10 12:00:00;11/30/2023
5697;4264;7072;44707;912;9684;SS;2023-10-23 12:00:00;11/30/2024
5698;4394;402;8369;186;7440;SS;2021-10-26 12:00:00;10/31/2022
5699;4288;402;8369;648;8829;SS;2022-10-17 12:00:00;10/31/2023
5700;4316;402;8369;912;9684;SS;2023-10-16 12:00:00;10/31/2024
5701;4373;1975;12582;909;9676;SS;2022-06-13 12:00:00;8/31/2023
5702;4265;1975;12582;894;9666;SS;2022-11-07 12:00:00;11/30/2023
5703;4264;1975;12582;912;9684;SS;2023-10-23 12:00:00;11/30/2024
5704;4262;6942;44526;1097;10735;SS;2022-10-05 12:00:00;10/31/2023
5705;4316;6942;44526;912;9684;SS;2023-10-16 12:00:00;10/31/2024
5706;4262;6943;44527;1097;10735;SS;2022-10-05 12:00:00;10/31/2023
5707;4264;6943;44527;912;9684;SS;2023-10-23 12:00:00;10/31/2024
5708;4255;147;7295;177;7418;SS;2021-11-10 12:00:00;11/30/2022
5709;4420;147;7295;1097;10735;SS;2022-11-21 12:00:00;11/30/2023
5710;4316;147;7295;912;9684;SS;2023-10-16 12:00:00;11/30/2024
5711;4406;1676;12515;621;8811;SS;2021-09-14 12:00:00;9/30/2022
5712;4304;1676;12515;194;7441;SS;2022-09-26 12:00:00;9/30/2023
5713;4366;1676;12515;580;8778;SS;2023-04-19 12:00:00;4/30/2024
5714;4419;378;8360;912;9684;SS;2021-05-18 12:00:00;6/30/2022
5715;4429;378;8360;912;9684;SS;2022-04-20 12:00:00;6/30/2023
5716;4339;378;8360;598;8783;SS;2023-04-17 12:00:00;6/30/2024
5717;4385;443;8688;580;8778;SS;2021-04-06 12:00:00;6/30/2022
5718;4258;443;8688;580;8778;SS;2022-04-06 12:00:00;6/30/2023
5719;4339;443;8688;598;8783;SS;2023-04-17 12:00:00;6/30/2024
5720;4330;683;8967;912;9684;SS;2021-06-09 12:00:00;6/30/2022
5721;4373;683;8967;909;9676;SS;2022-06-13 12:00:00;6/30/2023
5722;4339;683;8967;598;8783;SS;2023-04-17 12:00:00;6/30/2024
5723;4284;527;8737;580;8778;SS;2021-04-09 12:00:00;6/30/2022
5724;4266;527;8737;250;7961;SS;2022-04-27 12:00:00;6/30/2023
5725;4339;527;8737;598;8783;SS;2023-04-17 12:00:00;6/30/2024
5726;4302;739;9063;411;8430;SS;2021-06-08 12:00:00;6/30/2022
5727;4282;739;9063;412;8444;SS;2022-06-06 12:00:00;6/30/2023
5728;4339;739;9063;598;8783;SS;2023-04-17 12:00:00;6/30/2024
5729;4295;7052;22701;186;7440;SS;2023-05-22 12:00:00;5/31/2024
5730;4295;6932;22703;186;7440;SS;2023-05-22 12:00:00;5/31/2024
5731;4295;6934;22709;186;7440;SS;2023-05-22 12:00:00;5/31/2024
5732;4338;7068;22931;186;7440;SS;2023-12-11 12:00:00;12/31/2024
5733;4371;6925;44494;186;7440;SS;2023-04-24 12:00:00;4/30/2024
5734;4371;6926;44495;186;7440;SS;2023-04-24 12:00:00;4/30/2024
5735;4263;7081;44790;186;7440;SS;2023-10-30 12:00:00;10/31/2024
5736;4263;7082;44791;186;7440;SS;2023-10-30 12:00:00;10/31/2024
5737;4263;7083;44792;186;7440;SS;2023-10-30 12:00:00;10/31/2024
5738;4263;7084;44793;186;7440;SS;2023-10-30 12:00:00;10/31/2024
5739;4263;7085;44794;186;7440;SS;2023-10-30 12:00:00;10/31/2024
5740;4277;2285;12650;912;9684;SS;2021-10-12 12:00:00;10/31/2022
5741;4399;2285;12650;411;8430;SS;2022-10-24 12:00:00;10/31/2023
5742;4354;2285;12650;186;7440;SS;2023-10-27 12:00:00;10/31/2024
5743;4356;6296;44207;909;9676;SS;2022-01-19 12:00:00;1/31/2023
5744;4376;6296;44207;411;8430;SS;2022-12-05 12:00:00;1/31/2024
5745;4391;6296;44207;186;7440;SS;2023-12-04 12:00:00;1/31/2025
5746;4360;6282;44204;186;7440;SS;2022-01-12 12:00:00;1/31/2023
5747;4376;6282;44204;411;8430;SS;2022-12-05 12:00:00;1/31/2024
5748;4338;6282;44204;186;7440;SS;2023-12-11 12:00:00;1/31/2025
5749;4271;146;7293;177;7418;SS;2021-12-29 12:00:00;12/31/2022
5750;4378;146;7293;411;8430;SS;2022-10-31 12:00:00;12/31/2023
5751;4338;146;7293;186;7440;SS;2023-12-11 12:00:00;12/31/2024
