id;jeppesen_code;validity_end;user_id;category;validity_start;training_id
1966;CHL;2022-07-31 12:00:00;2590;;;
1967;CHL;2023-01-31 12:00:00;2590;;;
1968;CHL;2023-07-31 12:00:00;2590;;;
1969;CHL;2024-01-31 12:00:00;2590;;;
1970;CHL;2024-07-31 12:00:00;2590;;;
1971;CHL;2022-07-31 12:00:00;6938;;;
1972;CHL;2023-01-31 12:00:00;6938;;;
1973;CHL;2023-07-31 12:00:00;6938;;;
1974;CHL;2024-01-31 12:00:00;6938;;;
1975;CHL;2024-07-31 12:00:00;6938;;;
1976;CHL;2025-01-31 12:00:00;6938;;;
1977;CHL;2022-01-31 12:00:00;2591;;;
1978;CHL;2022-07-31 12:00:00;2591;;;
1979;CHL;2023-01-31 12:00:00;2591;;;
1980;CHL;2023-07-31 12:00:00;2591;;;
1981;CHL;2024-01-31 12:00:00;2591;;;
1982;CHL;2024-07-31 12:00:00;2591;;;
1983;CHL;2022-08-31 12:00:00;2600;;;
1984;CHL;2023-02-28 12:00:00;2600;;;
1985;CHL;2023-08-31 12:00:00;2600;;;
1986;CHL;2024-02-29 12:00:00;2600;;;
1987;CHL;2024-08-31 12:00:00;2600;;;
1988;CHL;2022-07-31 12:00:00;2601;;;
1989;CHL;2023-01-31 12:00:00;2601;;;
1990;CHL;2023-07-31 12:00:00;2601;;;
1991;CHL;2024-01-31 12:00:00;2601;;;
1992;CHL;2024-07-31 12:00:00;2601;;;
1993;CHL;2022-07-31 12:00:00;2609;;;
1994;CHL;2023-01-31 12:00:00;2609;;;
1995;CHL;2023-07-31 12:00:00;2609;;;
1996;CHL;2024-01-31 12:00:00;2609;;;
1997;CHL;2024-07-31 12:00:00;2609;;;
1998;CHL;2024-10-31 12:00:00;2609;;;
1999;CHL;2022-07-31 12:00:00;2615;;;
2000;CHL;2023-01-31 12:00:00;2615;;;
2001;CHL;2023-07-31 12:00:00;2615;;;
2002;CHL;2024-01-31 12:00:00;2615;;;
2003;CHL;2024-07-31 12:00:00;2615;;;
2004;CHL;2022-07-31 12:00:00;2616;;;
2005;CHL;2023-01-31 12:00:00;2616;;;
2006;CHL;2023-07-31 12:00:00;2616;;;
2007;CHL;2024-01-31 12:00:00;2616;;;
2008;CHL;2024-07-31 12:00:00;2616;;;
2009;CHL;2023-11-30 12:00:00;2780;;;
2010;CHL;2024-01-31 12:00:00;2780;;;
2011;CHL;2024-07-31 12:00:00;2780;;;
2012;CHL;2024-10-31 12:00:00;2780;;;
2013;CHL;2024-01-31 12:00:00;2788;;;
2014;CHL;2024-07-31 12:00:00;2788;;;
2015;CHL;2023-11-30 12:00:00;2811;;;
2016;CHL;2024-05-31 12:00:00;2811;;;
2017;CHL;2024-08-31 12:00:00;2811;;;
2018;CHL;2023-12-31 12:00:00;2832;;;
2019;CHL;2024-06-30 12:00:00;2832;;;
2020;CHL;2024-09-30 12:00:00;2832;;;
2021;CHL;2024-02-28 12:00:00;2833;;;
2022;CHL;2024-08-31 12:00:00;2833;;;
2023;CHL;2024-11-30 12:00:00;2833;;;
2024;CHL;2024-02-28 12:00:00;2847;;;
2025;CHL;2024-08-31 12:00:00;2847;;;
2026;CHL;2024-11-30 12:00:00;2847;;;
2027;CHL;2024-03-31 12:00:00;7052;;;
2028;CHL;2024-09-30 12:00:00;7052;;;
2029;CHL;2024-03-31 12:00:00;7053;;;
2030;CHL;2024-09-30 12:00:00;7053;;;
2031;CHL;2024-03-31 12:00:00;7054;;;
2032;CHL;2024-09-30 12:00:00;7054;;;
2033;CHL;2024-01-31 12:00:00;6914;;;
2034;CHL;2024-03-31 12:00:00;6914;;;
2035;CHL;2024-09-30 12:00:00;6914;;;
2036;CHL;2024-11-30 12:00:00;6914;;;
2037;CHL;2024-08-31 12:00:00;7055;;;
2038;CHL;2024-08-31 12:00:00;7056;;;
2039;CHL;2024-08-31 12:00:00;7057;;;
2040;CHL;2024-10-31 12:00:00;7057;;;
2041;CHL;2024-06-30 12:00:00;7058;;;
2042;CHL;2024-12-31 12:00:00;7058;;;
2043;CHL;2024-06-30 12:00:00;7059;;;
2044;CHL;2024-10-31 12:00:00;7060;;;
2045;CHL;2024-11-30 12:00:00;7061;;;
2046;CHL;2024-10-31 12:00:00;7062;;;
2047;CHL;2024-10-31 12:00:00;7063;;;
2048;CHL;2024-11-30 12:00:00;7064;;;
2049;CHL;2024-11-30 12:00:00;7065;;;
2050;CHL;2022-11-30 12:00:00;2854;;;
2051;CHL;2023-05-31 12:00:00;2854;;;
2052;CHL;2023-11-30 12:00:00;2854;;;
2053;CHL;2024-05-31 12:00:00;2854;;;
2054;CHL;2024-11-30 12:00:00;2854;;;
2055;CHL;2022-06-30 12:00:00;2855;;;
2056;CHL;2022-12-31 12:00:00;2855;;;
2057;CHL;2023-06-30 12:00:00;2855;;;
2058;CHL;2023-12-31 12:00:00;2855;;;
2059;CHL;2024-06-30 12:00:00;2855;;;
2060;CHL;2021-12-31 12:00:00;3816;;;
2061;CHL;2022-06-30 12:00:00;3816;;;
2062;CHL;2022-12-31 12:00:00;3816;;;
2063;CHL;2023-06-30 12:00:00;3816;;;
2064;CHL;2023-12-31 12:00:00;3816;;;
2065;CHL;2024-06-30 12:00:00;3816;;;
2066;CHL;2024-12-31 12:00:00;3816;;;
2067;CHL;2022-07-31 12:00:00;6236;;;
2068;CHL;2023-01-31 12:00:00;6236;;;
2069;CHL;2023-07-31 12:00:00;6236;;;
2070;CHL;2024-01-31 12:00:00;6236;;;
2071;CHL;2024-07-31 12:00:00;6236;;;
2072;CHL;2022-07-31 12:00:00;6252;;;
2073;CHL;2023-01-31 12:00:00;6252;;;
2074;CHL;2023-07-31 12:00:00;6252;;;
2075;CHL;2024-01-31 12:00:00;6252;;;
2076;CHL;2024-07-31 12:00:00;6252;;;
2077;CHL;2023-12-31 12:00:00;6269;;;
2078;CHL;2024-07-31 12:00:00;6269;;;
2079;CHL;2023-12-31 12:00:00;6270;;;
2080;CHL;2024-06-30 12:00:00;6270;;;
2081;CHL;2022-07-31 12:00:00;6282;;;
2082;CHL;2023-01-31 12:00:00;6282;;;
2083;CHL;2023-07-31 12:00:00;6282;;;
2084;CHL;2024-01-31 12:00:00;6282;;;
2085;CHL;2024-07-31 12:00:00;6282;;;
2086;CHL;2024-01-31 12:00:00;6283;;;
2087;CHL;2024-07-31 12:00:00;6283;;;
2088;CHL;2022-07-31 12:00:00;6284;;;
2089;CHL;2023-01-31 12:00:00;6284;;;
2090;CHL;2023-07-31 12:00:00;6284;;;
2091;CHL;2024-01-31 12:00:00;6284;;;
2092;CHL;2024-07-31 12:00:00;6284;;;
2093;CHL;2022-08-31 12:00:00;6296;;;
2094;CHL;2023-02-28 12:00:00;6296;;;
2095;CHL;2023-08-31 12:00:00;6296;;;
2096;CHL;2024-02-29 12:00:00;6296;;;
2097;CHL;2024-08-31 12:00:00;6296;;;
2098;CHL;2022-08-31 12:00:00;6307;;;
2099;CHL;2023-02-28 12:00:00;6307;;;
2100;CHL;2023-08-31 12:00:00;6307;;;
2101;CHL;2024-02-29 12:00:00;6307;;;
2102;CHL;2024-08-31 12:00:00;6307;;;
2103;CHL;2024-01-31 12:00:00;6320;;;
2104;CHL;2024-07-31 12:00:00;6320;;;
2105;CHL;2022-09-30 12:00:00;6334;;;
2106;CHL;2023-03-31 12:00:00;6334;;;
2107;CHL;2023-09-30 12:00:00;6334;;;
2108;CHL;2024-03-31 12:00:00;6334;;;
2109;CHL;2024-09-30 12:00:00;6334;;;
2110;CHL;2022-09-30 12:00:00;6335;;;
2111;CHL;2023-03-31 12:00:00;6335;;;
2112;CHL;2023-09-30 12:00:00;6335;;;
2113;CHL;2024-03-31 12:00:00;6335;;;
2114;CHL;2024-10-31 12:00:00;6335;;;
2115;CHL;2022-09-30 12:00:00;6336;;;
2116;CHL;2023-03-31 12:00:00;6336;;;
2117;CHL;2023-09-30 12:00:00;6336;;;
2118;CHL;2024-03-31 12:00:00;6336;;;
2119;CHL;2024-09-30 12:00:00;6336;;;
2120;CHL;2022-09-30 12:00:00;6337;;;
2121;CHL;2023-03-31 12:00:00;6337;;;
2122;CHL;2023-09-30 12:00:00;6337;;;
2123;CHL;2024-03-31 12:00:00;6337;;;
2124;CHL;2024-09-30 12:00:00;6337;;;
2125;CHL;2024-01-31 12:00:00;6338;;;
2126;CHL;2024-07-31 12:00:00;6338;;;
2127;CHL;2022-08-31 12:00:00;6351;;;
2128;CHL;2023-02-28 12:00:00;6351;;;
2129;CHL;2023-08-31 12:00:00;6351;;;
2130;CHL;2024-02-29 12:00:00;6351;;;
2131;CHL;2024-09-30 12:00:00;6351;;;
2132;CHL;2023-09-30 12:00:00;6364;;;
2133;CHL;2024-03-31 12:00:00;6364;;;
2134;CHL;2024-09-30 12:00:00;6364;;;
2135;CHL;2022-09-30 12:00:00;6365;;;
2136;CHL;2023-03-31 12:00:00;6365;;;
2137;CHL;2023-09-30 12:00:00;6365;;;
2138;CHL;2024-03-31 12:00:00;6365;;;
2139;CHL;2024-09-30 12:00:00;6365;;;
2140;CHL;2022-09-30 12:00:00;6376;;;
2141;CHL;2023-03-31 12:00:00;6376;;;
2142;CHL;2023-09-30 12:00:00;6376;;;
2143;CHL;2024-03-31 12:00:00;6376;;;
2144;CHL;2024-09-30 12:00:00;6376;;;
2145;CHL;2023-09-30 12:00:00;6387;;;
2146;CHL;2024-03-31 12:00:00;6387;;;
2147;CHL;2024-10-31 12:00:00;6387;;;
2148;CHL;2023-09-30 12:00:00;6399;;;
2149;CHL;2024-03-31 12:00:00;6399;;;
2150;CHL;2024-09-30 12:00:00;6399;;;
2151;CHL;2023-09-30 12:00:00;6410;;;
2152;CHL;2024-03-31 12:00:00;6410;;;
2153;CHL;2024-09-30 12:00:00;6410;;;
2154;CHL;2023-09-30 12:00:00;6423;;;
2155;CHL;2024-03-31 12:00:00;6423;;;
2156;CHL;2024-09-30 12:00:00;6423;;;
2157;CHL;2023-04-30 12:00:00;6736;;;
2158;CHL;2023-10-31 12:00:00;6736;;;
2159;CHL;2024-04-30 12:00:00;6736;;;
2160;CHL;2024-10-31 12:00:00;6736;;;
2161;CHL;2023-10-31 12:00:00;6737;;;
2162;CHL;2024-04-30 12:00:00;6737;;;
2163;CHL;2024-10-31 12:00:00;6737;;;
2164;CHL;2023-09-30 12:00:00;6908;;;
2165;CHL;2023-12-31 12:00:00;6908;;;
2166;CHL;2024-06-30 12:00:00;6908;;;
2167;CHL;2024-12-31 12:00:00;6908;;;
2168;CHL;2023-09-30 12:00:00;6909;;;
2169;CHL;2024-03-31 12:00:00;6909;;;
2170;CHL;2024-06-30 12:00:00;6909;;;
2171;CHL;2024-12-31 12:00:00;6909;;;
2172;CHL;2023-09-30 12:00:00;6910;;;
2173;CHL;2024-03-31 12:00:00;6910;;;
2174;CHL;2024-06-30 12:00:00;6910;;;
2175;CHL;2024-12-31 12:00:00;6910;;;
2176;CHL;2023-04-30 12:00:00;6917;;;
2177;CHL;2023-10-31 12:00:00;6917;;;
2178;CHL;2024-04-30 12:00:00;6917;;;
2179;CHL;2024-10-31 12:00:00;6917;;;
2180;CHL;2023-04-30 12:00:00;6918;;;
2181;CHL;2023-10-31 12:00:00;6918;;;
2182;CHL;2024-04-30 12:00:00;6918;;;
2183;CHL;2024-10-31 12:00:00;6918;;;
2184;CHL;2023-04-30 12:00:00;6919;;;
2185;CHL;2023-10-31 12:00:00;6919;;;
2186;CHL;2024-04-30 12:00:00;6919;;;
2187;CHL;2024-10-31 12:00:00;6919;;;
2188;CHL;2023-04-30 12:00:00;6920;;;
2189;CHL;2023-07-31 12:00:00;6920;;;
2190;CHL;2024-01-31 12:00:00;6920;;;
2191;CHL;2024-07-31 12:00:00;6920;;;
2192;CHL;2024-10-31 12:00:00;6920;;;
2193;CHL;2023-04-30 12:00:00;6921;;;
2194;CHL;2023-07-31 12:00:00;6921;;;
2195;CHL;2024-01-31 12:00:00;6921;;;
2196;CHL;2024-07-31 12:00:00;6921;;;
2197;CHL;2023-04-30 12:00:00;6922;;;
2198;CHL;2023-07-31 12:00:00;6922;;;
2199;CHL;2024-01-31 12:00:00;6922;;;
2200;CHL;2024-07-31 12:00:00;6922;;;
2201;CHL;2023-11-30 12:00:00;6924;;;
2202;CHL;2024-05-31 12:00:00;6924;;;
2203;CHL;2024-08-31 12:00:00;6924;;;
2204;CHL;2023-11-30 12:00:00;6925;;;
2205;CHL;2024-05-31 12:00:00;6925;;;
2206;CHL;2024-08-31 12:00:00;6925;;;
2207;CHL;2023-11-30 12:00:00;6926;;;
2208;CHL;2024-05-31 12:00:00;6926;;;
2209;CHL;2024-08-31 12:00:00;6926;;;
2210;CHL;2023-05-31 12:00:00;6927;;;
2211;CHL;2023-08-31 12:00:00;6927;;;
2212;CHL;2024-02-29 12:00:00;6927;;;
2213;CHL;2024-08-31 12:00:00;6927;;;
2214;CHL;2023-05-31 12:00:00;6928;;;
2215;CHL;2023-11-30 12:00:00;6928;;;
2216;CHL;2024-05-31 12:00:00;6928;;;
2217;CHL;2024-08-31 12:00:00;6928;;;
2218;CHL;2023-05-31 12:00:00;6939;;;
2219;CHL;2023-11-30 12:00:00;6939;;;
2220;CHL;2024-05-31 12:00:00;6939;;;
2221;CHL;2024-11-30 12:00:00;6939;;;
2222;CHL;2023-05-31 12:00:00;6940;;;
2223;CHL;2023-11-30 12:00:00;6940;;;
2224;CHL;2024-05-31 12:00:00;6940;;;
2225;CHL;2024-11-30 12:00:00;6940;;;
2226;CHL;2023-05-31 12:00:00;6941;;;
2227;CHL;2023-11-30 12:00:00;6941;;;
2228;CHL;2024-05-31 12:00:00;6941;;;
2229;CHL;2024-11-30 12:00:00;6941;;;
2230;CHL;2023-05-31 12:00:00;6942;;;
2231;CHL;2023-11-30 12:00:00;6942;;;
2232;CHL;2024-05-31 12:00:00;6942;;;
2233;CHL;2024-08-31 12:00:00;6942;;;
2234;CHL;2023-05-31 12:00:00;6943;;;
2235;CHL;2023-11-30 12:00:00;6943;;;
2236;CHL;2024-05-31 12:00:00;6943;;;
2237;CHL;2024-08-31 12:00:00;6943;;;
2238;CHL;2024-11-30 12:00:00;6943;;;
2239;CHL;2023-04-30 12:00:00;6923;;;
2240;CHL;2023-10-31 12:00:00;6923;;;
2241;CHL;2024-10-31 12:00:00;6923;;;
2242;CHL;2024-05-31 12:00:00;6935;;;
2243;CHL;2024-11-30 12:00:00;6935;;;
2244;CHL;2024-08-31 12:00:00;6936;;;
2245;CHL;2024-05-31 12:00:00;6929;;;
2246;CHL;2024-11-30 12:00:00;6929;;;
2247;CHL;2023-07-31 12:00:00;7066;;;
2248;CHL;2024-01-31 12:00:00;7066;;;
2249;CHL;2024-07-31 12:00:00;7066;;;
2250;CHL;2024-10-31 12:00:00;7066;;;
2251;CHL;2023-07-31 12:00:00;7067;;;
2252;CHL;2024-01-31 12:00:00;7067;;;
2253;CHL;2024-07-31 12:00:00;7067;;;
2254;CHL;2023-09-30 12:00:00;7068;;;
2255;CHL;2024-03-31 12:00:00;7068;;;
2256;CHL;2024-09-30 12:00:00;7068;;;
2257;CHL;2023-09-30 12:00:00;7069;;;
2258;CHL;2024-03-31 12:00:00;7069;;;
2259;CHL;2024-09-30 12:00:00;7069;;;
2260;CHL;2023-07-31 12:00:00;7070;;;
2261;CHL;2024-01-31 12:00:00;7070;;;
2262;CHL;2024-07-31 12:00:00;7070;;;
2263;CHL;2024-10-31 12:00:00;7070;;;
2264;CHL;2023-09-30 12:00:00;7071;;;
2265;CHL;2024-03-31 12:00:00;7071;;;
2266;CHL;2024-09-30 12:00:00;7071;;;
2267;CHL;2023-08-31 12:00:00;7072;;;
2268;CHL;2024-02-29 12:00:00;7072;;;
2269;CHL;2024-08-31 12:00:00;7072;;;
2270;CHL;2023-05-31 12:00:00;7073;;;
2271;CHL;2023-08-31 12:00:00;7073;;;
2272;CHL;2024-02-29 12:00:00;7073;;;
2273;CHL;2024-09-30 12:00:00;7073;;;
2274;CHL;2023-09-30 12:00:00;7074;;;
2275;CHL;2024-03-31 12:00:00;7074;;;
2276;CHL;2024-09-30 12:00:00;7074;;;
2277;CHL;2023-07-31 12:00:00;7075;;;
2278;CHL;2024-01-31 12:00:00;7075;;;
2279;CHL;2024-07-31 12:00:00;7075;;;
2280;CHL;2023-08-31 12:00:00;7076;;;
2281;CHL;2024-02-29 12:00:00;7076;;;
2282;CHL;2024-08-31 12:00:00;7076;;;
2283;CHL;2023-07-31 12:00:00;7077;;;
2284;CHL;2024-01-31 12:00:00;7077;;;
2285;CHL;2024-07-31 12:00:00;7077;;;
2286;CHL;2024-10-31 12:00:00;7077;;;
2287;CHL;2024-10-31 12:00:00;7078;;;
2288;CHL;2024-10-31 12:00:00;7079;;;
2289;CHL;2024-10-31 12:00:00;7080;;;
2290;CHL;2024-08-31 12:00:00;7081;;;
2291;CHL;2024-08-31 12:00:00;7082;;;
2292;CHL;2024-11-30 12:00:00;7082;;;
2293;CHL;2024-08-31 12:00:00;7083;;;
2294;CHL;2024-09-30 12:00:00;7084;;;
2295;CHL;2024-09-30 12:00:00;7085;;;
2296;CHL;2024-05-31 12:00:00;7086;;;
2297;CHL;2024-11-30 12:00:00;7086;;;
2298;CHL;2024-05-31 12:00:00;7087;;;
2299;CHL;2024-11-30 12:00:00;7087;;;
2300;CHL;2024-05-31 12:00:00;7088;;;
2301;CHL;2024-11-30 12:00:00;7088;;;
2302;CHL;2024-05-31 12:00:00;7089;;;
2303;CHL;2024-11-30 12:00:00;7089;;;
2304;CHL;2024-05-31 12:00:00;7090;;;
2305;CHL;2024-11-30 12:00:00;7090;;;
2306;CHL;2024-09-30 12:00:00;7091;;;
2307;CHL;2024-09-30 12:00:00;7092;;;
2308;CHL;2024-10-31 12:00:00;7093;;;
2309;CHL;2023-08-31 12:00:00;7094;;;
2310;CHL;2024-02-29 12:00:00;7094;;;
2311;CHL;2024-08-31 12:00:00;7094;;;
2312;CHL;2024-07-31 12:00:00;7095;;;
2313;CHL;2023-12-31 12:00:00;7096;;;
2314;CHL;2024-06-30 12:00:00;7096;;;
2315;CHL;2024-09-30 12:00:00;7096;;;
2316;CHL;2023-12-31 12:00:00;7097;;;
2317;CHL;2024-06-30 12:00:00;7097;;;
2318;CHL;2024-09-30 12:00:00;7097;;;
2319;CHL;2023-12-31 12:00:00;7098;;;
2320;CHL;2024-06-30 12:00:00;7098;;;
2321;CHL;2023-07-31 12:00:00;7099;;;
2322;CHL;2024-01-31 12:00:00;7099;;;
2323;CHL;2024-07-31 12:00:00;7099;;;
2324;CHL;2025-01-31 12:00:00;7099;;;
2325;CHL;2023-12-31 12:00:00;7100;;;
2326;CHL;2024-03-31 12:00:00;7100;;;
2327;CHL;2024-09-30 12:00:00;7100;;;
2328;CHL;2023-12-31 12:00:00;7101;;;
2329;CHL;2024-06-30 12:00:00;7101;;;
2330;CHL;2024-09-30 12:00:00;7101;;;
2331;CHL;2024-01-31 12:00:00;7102;;;
2332;CHL;2024-08-31 12:00:00;7102;;;
2333;CHL;2022-10-31 12:00:00;6913;;;
2334;CHL;2023-04-30 12:00:00;6913;;;
2335;CHL;2023-10-31 12:00:00;6913;;;
2336;CHL;2024-04-30 12:00:00;6913;;;
2337;CHL;2024-10-31 12:00:00;6913;;;
2338;SC;2024-11-30 12:00:00;41;;;
2339;SC;2024-05-31 12:00:00;50;;;
2340;SC;2026-05-31 12:00:00;50;;;
2341;SC;2023-02-28 12:00:00;51;;;
2342;SC;2025-02-28 12:00:00;51;;;
2343;SC;2024-06-30 12:00:00;57;;;
2344;SC;2023-06-30 12:00:00;58;;;
2345;SC;2025-06-30 12:00:00;58;;;
2346;SC;2024-11-30 12:00:00;66;;;
2347;SC;2023-11-30 12:00:00;72;;;
2348;SC;2025-11-30 12:00:00;72;;;
2349;SC;2023-03-31 12:00:00;78;;;
2350;SC;2025-03-31 12:00:00;78;;;
2351;SC;2024-06-30 12:00:00;79;;;
2352;SC;2026-06-30 12:00:00;79;;;
2353;SC;2024-06-30 12:00:00;80;;;
2354;SC;2026-06-30 12:00:00;80;;;
2355;SC;2024-06-30 12:00:00;88;;;
2356;SC;2023-06-30 12:00:00;89;;;
2357;SC;2025-06-30 12:00:00;89;;;
2358;SC;2024-11-30 12:00:00;90;;;
2359;SC;2024-11-30 12:00:00;6937;;;
2360;SC;2024-09-30 12:00:00;115;;;
2361;SC;2023-04-30 12:00:00;116;;;
2362;SC;2025-05-31 12:00:00;116;;;
2363;SC;2023-06-30 12:00:00;117;;;
2364;SC;2025-06-30 12:00:00;117;;;
2365;SC;2024-12-31 12:00:00;124;;;
2366;SC;2024-10-31 12:00:00;130;;;
2367;SC;2024-11-30 12:00:00;131;;;
2368;SC;2023-03-31 12:00:00;138;;;
2369;SC;2024-11-30 12:00:00;138;;;
2370;SC;2024-10-31 12:00:00;139;;;
2371;SC;2024-10-31 12:00:00;146;;;
2372;SC;2024-12-31 12:00:00;147;;;
2373;SC;2024-06-30 12:00:00;148;;;
2374;SC;2026-06-30 12:00:00;148;;;
2375;SC;2024-01-31 12:00:00;154;;;
2376;SC;2026-01-31 12:00:00;154;;;
2377;SC;2024-12-31 12:00:00;155;;;
2378;SC;2023-05-31 12:00:00;196;;;
2379;SC;2025-05-31 12:00:00;196;;;
2380;SC;2024-01-31 12:00:00;204;;;
2381;SC;2026-01-31 12:00:00;204;;;
2382;SC;2024-08-31 12:00:00;205;;;
2383;SC;2025-10-31 12:00:00;205;;;
2384;SC;2024-11-30 12:00:00;212;;;
2385;SC;2024-02-29 12:00:00;218;;;
2386;SC;2024-10-31 12:00:00;218;;;
2387;SC;2024-02-29 12:00:00;219;;;
2388;SC;2026-02-28 12:00:00;219;;;
2389;SC;2024-10-31 12:00:00;227;;;
2390;SC;2024-12-31 12:00:00;228;;;
2391;SC;2023-01-31 12:00:00;235;;;
2392;SC;2024-03-31 12:00:00;235;;;
2393;SC;2026-03-31 12:00:00;235;;;
2394;SC;2024-02-29 12:00:00;236;;;
2395;SC;2025-01-31 12:00:00;236;;;
2396;SC;2023-02-28 12:00:00;242;;;
2397;SC;2024-03-31 12:00:00;242;;;
2398;SC;2026-03-31 12:00:00;242;;;
2399;SC;2024-07-31 12:00:00;243;;;
2400;SC;2026-07-31 12:00:00;243;;;
2401;SC;2024-07-31 12:00:00;248;;;
2402;SC;2026-07-31 12:00:00;248;;;
2403;SC;2024-01-31 12:00:00;249;;;
2404;SC;2026-01-31 12:00:00;249;;;
2405;SC;2024-11-30 12:00:00;273;;;
2406;SC;2025-02-28 12:00:00;273;;;
2407;SC;2023-02-28 12:00:00;274;;;
2408;SC;2024-10-31 12:00:00;274;;;
2409;SC;2023-04-30 12:00:00;280;;;
2410;SC;2024-10-31 12:00:00;280;;;
2411;SC;2024-02-29 12:00:00;281;;;
2412;SC;2025-02-28 12:00:00;281;;;
2413;SC;2024-10-31 12:00:00;282;;;
2414;SC;2025-01-31 12:00:00;282;;;
2415;SC;2023-03-31 12:00:00;290;;;
2416;SC;2025-03-31 12:00:00;290;;;
2417;SC;2023-05-31 12:00:00;291;;;
2418;SC;2024-10-31 12:00:00;291;;;
2419;SC;2024-10-31 12:00:00;298;;;
2420;SC;2024-12-31 12:00:00;303;;;
2421;SC;2024-07-31 12:00:00;304;;;
2422;SC;2025-01-31 12:00:00;304;;;
2423;SC;2024-03-31 12:00:00;344;;;
2424;SC;2026-03-31 12:00:00;344;;;
2425;SC;2024-03-31 12:00:00;351;;;
2426;SC;2026-03-31 12:00:00;351;;;
2427;SC;2025-01-31 12:00:00;359;;;
2428;SC;2024-03-31 12:00:00;360;;;
2429;SC;2026-03-31 12:00:00;360;;;
2430;SC;2023-02-28 12:00:00;367;;;
2431;SC;2025-02-28 12:00:00;367;;;
2432;SC;2024-02-29 12:00:00;368;;;
2433;SC;2026-02-28 12:00:00;368;;;
2434;SC;2024-02-29 12:00:00;369;;;
2435;SC;2026-02-28 12:00:00;369;;;
2436;SC;2023-06-30 12:00:00;377;;;
2437;SC;2025-06-30 12:00:00;377;;;
2438;SC;2024-11-30 12:00:00;378;;;
2439;SC;2023-02-28 12:00:00;385;;;
2440;SC;2025-02-28 12:00:00;385;;;
2441;SC;2024-06-30 12:00:00;386;;;
2442;SC;2026-06-30 12:00:00;386;;;
2443;SC;2024-01-31 12:00:00;393;;;
2444;SC;2026-01-31 12:00:00;393;;;
2445;SC;2023-05-31 12:00:00;394;;;
2446;SC;2025-05-31 12:00:00;394;;;
2447;SC;2024-02-29 12:00:00;401;;;
2448;SC;2026-02-28 12:00:00;401;;;
2449;SC;2024-12-31 12:00:00;402;;;
2450;SC;2024-07-31 12:00:00;418;;;
2451;SC;2026-07-31 12:00:00;418;;;
2452;SC;2024-02-29 12:00:00;419;;;
2453;SC;2024-11-30 12:00:00;419;;;
2454;SC;2024-06-30 12:00:00;426;;;
2455;SC;2023-11-30 12:00:00;433;;;
2456;SC;2025-11-30 12:00:00;433;;;
2457;SC;2026-02-28 12:00:00;433;;;
2458;SC;2024-07-31 12:00:00;434;;;
2459;SC;2026-03-31 12:00:00;434;;;
2460;SC;2024-06-30 12:00:00;442;;;
2461;SC;2026-06-30 12:00:00;442;;;
2462;SC;2023-04-30 12:00:00;443;;;
2463;SC;2025-04-30 12:00:00;443;;;
2464;SC;2023-03-31 12:00:00;450;;;
2465;SC;2025-03-31 12:00:00;450;;;
2466;SC;2023-11-30 12:00:00;459;;;
2467;SC;2025-11-30 12:00:00;459;;;
2468;SC;2026-03-31 12:00:00;459;;;
2469;SC;2024-06-30 12:00:00;460;;;
2470;SC;2024-01-31 12:00:00;468;;;
2471;SC;2025-10-31 12:00:00;468;;;
2472;SC;2024-12-31 12:00:00;476;;;
2473;SC;2024-11-30 12:00:00;477;;;
2474;SC;2024-07-31 12:00:00;484;;;
2475;SC;2026-03-31 12:00:00;484;;;
2476;SC;2024-06-30 12:00:00;485;;;
2477;SC;2026-06-30 12:00:00;485;;;
2478;SC;2023-04-30 12:00:00;486;;;
2479;SC;2025-04-30 12:00:00;486;;;
2480;SC;2023-03-31 12:00:00;492;;;
2481;SC;2025-03-31 12:00:00;492;;;
2482;SC;2023-02-28 12:00:00;493;;;
2483;SC;2025-02-28 12:00:00;493;;;
2484;SC;2024-06-30 12:00:00;502;;;
2485;SC;2025-02-28 12:00:00;502;;;
2486;SC;2024-12-31 12:00:00;509;;;
2487;SC;2024-06-30 12:00:00;510;;;
2488;SC;2026-06-30 12:00:00;510;;;
2489;SC;2024-11-30 12:00:00;511;;;
2490;SC;2025-02-28 12:00:00;511;;;
2491;SC;2025-08-31 12:00:00;518;;;
2492;SC;2024-06-30 12:00:00;519;;;
2493;SC;2026-06-30 12:00:00;519;;;
2494;SC;2023-02-28 12:00:00;527;;;
2495;SC;2025-02-28 12:00:00;527;;;
2496;SC;2024-10-31 12:00:00;528;;;
2497;SC;2024-06-30 12:00:00;535;;;
2498;SC;2026-02-28 12:00:00;535;;;
2499;SC;2024-03-31 12:00:00;536;;;
2500;SC;2026-04-30 12:00:00;536;;;
2501;SC;2024-06-30 12:00:00;662;;;
2502;SC;2026-03-31 12:00:00;662;;;
2503;SC;2024-06-30 12:00:00;669;;;
2504;SC;2026-06-30 12:00:00;669;;;
2505;SC;2023-05-31 12:00:00;675;;;
2506;SC;2025-05-31 12:00:00;675;;;
2507;SC;2024-06-30 12:00:00;676;;;
2508;SC;2026-06-30 12:00:00;676;;;
2509;SC;2023-05-31 12:00:00;683;;;
2510;SC;2025-05-31 12:00:00;683;;;
2511;SC;2024-06-30 12:00:00;684;;;
2512;SC;2026-06-30 12:00:00;684;;;
2513;SC;2024-07-31 12:00:00;685;;;
2514;SC;2024-07-31 12:00:00;693;;;
2515;SC;2024-07-31 12:00:00;694;;;
2516;SC;2026-04-30 12:00:00;694;;;
